NAME;TITLE ID;BUILD ID;FILE PATH
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\1be215b198e66550.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\254c9e4b338bfcd3.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\376d8ef97fb8a97d.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\5474c91b733d8621.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\62f7f1e54f9353f8.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\880653d91ece0771.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\b2fcf615ded71da7.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\be215b198e66550.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\ce6074604542acac.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\d54a4677ec796e15.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\d8bfb3dfd14773f8.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\e123f86e654ca1ef.txt
DeadCells;0100646009FBE000;07590851285f3479,0b9a75586bc1a6c6,113fe52d64570f0f,193312261c565696,1be215b198e66550,254c9e4b338bfcd3,376d8ef97fb8a97d,5474c91b733d8621,62f7f1e54f9353f8,880653d91ece0771,b2fcf615ded71da7,ce6074604542acac,d54a4677ec796e15,d8bfb3dfd14773f8,e123f86e654ca1ef,efe3aca35e248bb6;sxos\titles\0100646009FBE000\cheats\efe3aca35e248bb6.txt
DeadCells;0100FC000AEF0000;0ec417630f5c7a35,62f7f1e54f9353f8;sxos\titles\0100FC000AEF0000\cheats\0ec417630f5c7a35.txt
DeadCells;0100FC000AEF0000;0ec417630f5c7a35,62f7f1e54f9353f8;sxos\titles\0100FC000AEF0000\cheats\62f7f1e54f9353f8.txt
deadcells1.3;010064009FBE000;efe3aca35e248bb6;sxos\titles\010064009FBE000\cheats\efe3aca35e248bb6.txt
DeadorAliveXtreme3:Scarlet;01009CC00C97C000;d81d2492b00f45d2;sxos\titles\01009CC00C97C000\cheats\d81d2492b00f45d2.txt
DEADORSCHOOL;0100E7100C52C000;d29fa0c8b15e7842;sxos\titles\0100E7100C52C000\cheats\d29fa0c8b15e7842.txt
DeadlyDays;010095A011A14000;18591dd841cc6a44;sxos\titles\010095A011A14000\cheats\18591dd841cc6a44.txt
DeadlyPremonition2:ABlessingInDisguise;0100BAC011928000;2481dafb3edc6b4e,3c9b3ecfad8a9542,47855f311db97849;sxos\titles\0100BAC011928000\cheats\2481dafb3edc6b4e.txt
DeadlyPremonition2:ABlessingInDisguise;0100BAC011928000;2481dafb3edc6b4e,3c9b3ecfad8a9542,47855f311db97849;sxos\titles\0100BAC011928000\cheats\3c9b3ecfad8a9542.txt
DeadlyPremonition2:ABlessingInDisguise;0100BAC011928000;2481dafb3edc6b4e,3c9b3ecfad8a9542,47855f311db97849;sxos\titles\0100BAC011928000\cheats\47855f311db97849.txt
DeathRoadtoCanada;0100423009358000;4cb1dc253d230b2c;sxos\titles\0100423009358000\cheats\4cb1dc253d230b2c.txt
DeathTales;0100A51013550000;b4889e2facba7e5c;sxos\titles\0100A51013550000\cheats\b4889e2facba7e5c.txt
DeepSkyDerelicts:DefinitiveEdition;0100C3E00D68E000;cb90194eced68b43;sxos\titles\0100C3E00D68E000\cheats\cb90194eced68b43.txt
DeepSpaceRush;01000A700F956000;3c1fb5bc36eb1f66;sxos\titles\01000A700F956000\cheats\3c1fb5bc36eb1f66.txt
DefendYourCastle;01006E600D9C2000;71cead463a463746;sxos\titles\01006E600D9C2000\cheats\71cead463a463746.txt
DefenseGrid2;010061300BBF8000;3953274ef966b6b2,e674d6fdaeae5844;sxos\titles\010061300BBF8000\cheats\3953274ef966b6b2.txt
DefenseGrid2;010061300BBF8000;3953274ef966b6b2,e674d6fdaeae5844;sxos\titles\010061300BBF8000\cheats\e674d6fdaeae5844.txt
DELTARUNEChapter1;010023800D64A000;e450a5dd753d257f;sxos\titles\010023800D64A000\cheats\e450a5dd753d257f.txt
DemonPit;010084600F51C000;92d5eac4cfd36242;sxos\titles\010084600F51C000\cheats\92d5eac4cfd36242.txt
Demon'sTier+;0100161011458000;7e2745f9a427a583;sxos\titles\0100161011458000\cheats\7e2745f9a427a583.txt
DemongHunter;010000401313A000;f97054189a86de4f;sxos\titles\010000401313A000\cheats\f97054189a86de4f.txt
DenshadeGO!!-HashiroYamanoteLine-[Rev1.0.0];0100BC501355A000;72556bdf87ff54ea;sxos\titles\0100BC501355A000\cheats\72556bdf87ff54ea.txt
Descenders;0100D4600D0E4000;da3378adc2ecb844;sxos\titles\0100D4600D0E4000\cheats\da3378adc2ecb844.txt
Descenders[Rev1.0.0];0100C2F013084000;d0fcd671804c1b42;sxos\titles\0100C2F013084000\cheats\d0fcd671804c1b42.txt
DestroyAllHumans!;01009E701356A000;7a4bd7bd8c9388fa;sxos\titles\01009E701356A000\cheats\7a4bd7bd8c9388fa.txt
DevilEngine;010031B00CF66000;bb1817c904cd13fe;sxos\titles\010031B00CF66000\cheats\bb1817c904cd13fe.txt
DevilMayCry;0100E8000D5B8000;883f54c67475abae;sxos\titles\0100E8000D5B8000\cheats\883f54c67475abae.txt
DevilMayCry2;01007CF00D5BA000;f8c066a1e59d8cce;sxos\titles\01007CF00D5BA000\cheats\f8c066a1e59d8cce.txt
DevilMayCry3SpecialEdition;01007B600D5BC000;010bcee657eafedf,258d8ba560cfa34c;sxos\titles\01007B600D5BC000\cheats\010bcee657eafedf.txt
DevilMayCry3SpecialEdition;01007B600D5BC000;010bcee657eafedf,258d8ba560cfa34c;sxos\titles\01007B600D5BC000\cheats\258d8ba560cfa34c.txt
DeviousDungeon;01009EA00A320000;2d57263d985efa40;sxos\titles\01009EA00A320000\cheats\2d57263d985efa40.txt
DeviousDungeon2;0100FD600DFDC000;bf57b4d7ba5ef145;sxos\titles\0100FD600DFDC000\cheats\bf57b4d7ba5ef145.txt
Dex;01003F601025E000;f0a4874a7fa53947;sxos\titles\01003F601025E000\cheats\f0a4874a7fa53947.txt
DiabloIII:EternalCollection;01001B300B9BE000;1da2a1a648905450,2ac6db9e14898083,2d117920406c4b15,46b754c506e2ee0a,4cc6e18934fedee1,8972613a7ca4e46d,a3e80174bf5ae455,ab8893b8563cb2fd,c0f4b9ffffa1f5dd,eafc2cef9b161d20;sxos\titles\01001B300B9BE000\cheats\1da2a1a648905450.txt
DiabloIII:EternalCollection;01001B300B9BE000;1da2a1a648905450,2ac6db9e14898083,2d117920406c4b15,46b754c506e2ee0a,4cc6e18934fedee1,8972613a7ca4e46d,a3e80174bf5ae455,ab8893b8563cb2fd,c0f4b9ffffa1f5dd,eafc2cef9b161d20;sxos\titles\01001B300B9BE000\cheats\2ac6db9e14898083.txt
DiabloIII:EternalCollection;01001B300B9BE000;1da2a1a648905450,2ac6db9e14898083,2d117920406c4b15,46b754c506e2ee0a,4cc6e18934fedee1,8972613a7ca4e46d,a3e80174bf5ae455,ab8893b8563cb2fd,c0f4b9ffffa1f5dd,eafc2cef9b161d20;sxos\titles\01001B300B9BE000\cheats\2d117920406c4b15.txt
DiabloIII:EternalCollection;01001B300B9BE000;1da2a1a648905450,2ac6db9e14898083,2d117920406c4b15,46b754c506e2ee0a,4cc6e18934fedee1,8972613a7ca4e46d,a3e80174bf5ae455,ab8893b8563cb2fd,c0f4b9ffffa1f5dd,eafc2cef9b161d20;sxos\titles\01001B300B9BE000\cheats\46b754c506e2ee0a.txt
DiabloIII:EternalCollection;01001B300B9BE000;1da2a1a648905450,2ac6db9e14898083,2d117920406c4b15,46b754c506e2ee0a,4cc6e18934fedee1,8972613a7ca4e46d,a3e80174bf5ae455,ab8893b8563cb2fd,c0f4b9ffffa1f5dd,eafc2cef9b161d20;sxos\titles\01001B300B9BE000\cheats\4cc6e18934fedee1.txt
DiabloIII:EternalCollection;01001B300B9BE000;1da2a1a648905450,2ac6db9e14898083,2d117920406c4b15,46b754c506e2ee0a,4cc6e18934fedee1,8972613a7ca4e46d,a3e80174bf5ae455,ab8893b8563cb2fd,c0f4b9ffffa1f5dd,eafc2cef9b161d20;sxos\titles\01001B300B9BE000\cheats\8972613a7ca4e46d.txt
DiabloIII:EternalCollection;01001B300B9BE000;1da2a1a648905450,2ac6db9e14898083,2d117920406c4b15,46b754c506e2ee0a,4cc6e18934fedee1,8972613a7ca4e46d,a3e80174bf5ae455,ab8893b8563cb2fd,c0f4b9ffffa1f5dd,eafc2cef9b161d20;sxos\titles\01001B300B9BE000\cheats\a3e80174bf5ae455.txt
DiabloIII:EternalCollection;01001B300B9BE000;1da2a1a648905450,2ac6db9e14898083,2d117920406c4b15,46b754c506e2ee0a,4cc6e18934fedee1,8972613a7ca4e46d,a3e80174bf5ae455,ab8893b8563cb2fd,c0f4b9ffffa1f5dd,eafc2cef9b161d20;sxos\titles\01001B300B9BE000\cheats\ab8893b8563cb2fd.txt
DiabloIII:EternalCollection;01001B300B9BE000;1da2a1a648905450,2ac6db9e14898083,2d117920406c4b15,46b754c506e2ee0a,4cc6e18934fedee1,8972613a7ca4e46d,a3e80174bf5ae455,ab8893b8563cb2fd,c0f4b9ffffa1f5dd,eafc2cef9b161d20;sxos\titles\01001B300B9BE000\cheats\c0f4b9ffffa1f5dd.txt
DiabloIII:EternalCollection;01001B300B9BE000;1da2a1a648905450,2ac6db9e14898083,2d117920406c4b15,46b754c506e2ee0a,4cc6e18934fedee1,8972613a7ca4e46d,a3e80174bf5ae455,ab8893b8563cb2fd,c0f4b9ffffa1f5dd,eafc2cef9b161d20;sxos\titles\01001B300B9BE000\cheats\eafc2cef9b161d20.txt
Diabolic;0100F73011456000;7fe0a7323d2e968a;sxos\titles\0100F73011456000\cheats\7fe0a7323d2e968a.txt
DigimonStory:CyberSleuth[CompleteEdition];010014E00DB56000;92a6c699e4bae7da,bedae701dd8565cd,ca86dbb44a335ead;sxos\titles\010014E00DB56000\cheats\92a6c699e4bae7da.txt
DigimonStory:CyberSleuth[CompleteEdition];010014E00DB56000;92a6c699e4bae7da,bedae701dd8565cd,ca86dbb44a335ead;sxos\titles\010014E00DB56000\cheats\bedae701dd8565cd.txt
DigimonStory:CyberSleuth[CompleteEdition];010014E00DB56000;92a6c699e4bae7da,bedae701dd8565cd,ca86dbb44a335ead;sxos\titles\010014E00DB56000\cheats\ca86dbb44a335ead.txt
Disgaea1Complete;01004B100AF18000;18b01c2123631637;sxos\titles\01004B100AF18000\cheats\18b01c2123631637.txt
Disgaea4Complete+;0100A9800E9B4000;6a1bf67d25fc2ed0,767dc7b2885026a8;sxos\titles\0100A9800E9B4000\cheats\6a1bf67d25fc2ed0.txt
Disgaea4Complete+;0100A9800E9B4000;6a1bf67d25fc2ed0,767dc7b2885026a8;sxos\titles\0100A9800E9B4000\cheats\767dc7b2885026a8.txt
Disgaea5Complete;01005700031AE000;cc9abdfa887f316d;sxos\titles\01005700031AE000\cheats\cc9abdfa887f316d.txt
Disgaea6:DefianceofDestiny;0100ABC013136000;0b3ac195c9f27084;sxos\titles\0100ABC013136000\cheats\0b3ac195c9f27084.txt
Disjunction;01000B70122A2000;5cfdd9f0daf0308e;sxos\titles\01000B70122A2000\cheats\5cfdd9f0daf0308e.txt
DisneyClassicGames:AladdinandTheLionKing;0100A2F00EEFC000;6dacef3fd1431455;sxos\titles\0100A2F00EEFC000\cheats\6dacef3fd1431455.txt
DisneyTsumTsumFestival;010012800EBAE000;1f7d8734ceb66148,62dc4bf18520b348;sxos\titles\010012800EBAE000\cheats\1f7d8734ceb66148.txt
DisneyTsumTsumFestival;010012800EBAE000;1f7d8734ceb66148,62dc4bf18520b348;sxos\titles\010012800EBAE000\cheats\62dc4bf18520b348.txt
Divinity:OriginalSin2-DefinitiveEdition;010027400CDC6000;1dd992e93e645a52,3c4e2b234cb55b78,7d3432c23010c1bd,dbd602f66e2de27d,eee583fdd942f6aa,f821dc8cc9a45414;sxos\titles\010027400CDC6000\cheats\1dd992e93e645a52.txt
Divinity:OriginalSin2-DefinitiveEdition;010027400CDC6000;1dd992e93e645a52,3c4e2b234cb55b78,7d3432c23010c1bd,dbd602f66e2de27d,eee583fdd942f6aa,f821dc8cc9a45414;sxos\titles\010027400CDC6000\cheats\3c4e2b234cb55b78.txt
Divinity:OriginalSin2-DefinitiveEdition;010027400CDC6000;1dd992e93e645a52,3c4e2b234cb55b78,7d3432c23010c1bd,dbd602f66e2de27d,eee583fdd942f6aa,f821dc8cc9a45414;sxos\titles\010027400CDC6000\cheats\7d3432c23010c1bd.txt
Divinity:OriginalSin2-DefinitiveEdition;010027400CDC6000;1dd992e93e645a52,3c4e2b234cb55b78,7d3432c23010c1bd,dbd602f66e2de27d,eee583fdd942f6aa,f821dc8cc9a45414;sxos\titles\010027400CDC6000\cheats\dbd602f66e2de27d.txt
Divinity:OriginalSin2-DefinitiveEdition;010027400CDC6000;1dd992e93e645a52,3c4e2b234cb55b78,7d3432c23010c1bd,dbd602f66e2de27d,eee583fdd942f6aa,f821dc8cc9a45414;sxos\titles\010027400CDC6000\cheats\eee583fdd942f6aa.txt
Divinity:OriginalSin2-DefinitiveEdition;010027400CDC6000;1dd992e93e645a52,3c4e2b234cb55b78,7d3432c23010c1bd,dbd602f66e2de27d,eee583fdd942f6aa,f821dc8cc9a45414;sxos\titles\010027400CDC6000\cheats\f821dc8cc9a45414.txt
DongoAdventure;010088B010DD2000;5015dea149a3c14f;sxos\titles\010088B010DD2000\cheats\5015dea149a3c14f.txt
DonkeyKongCountry:TropicalFreeze(rev001);0100C1F0051B6000;f48bd40d89b529c1;sxos\titles\0100C1F0051B6000\cheats\f48bd40d89b529c1.txt
DOOM;0100416004C00000;01ace43e724259c3;sxos\titles\0100416004C00000\cheats\01ace43e724259c3.txt
DOOM(1993);010018900DD0000;c35190ad7468cb42;sxos\titles\010018900DD0000\cheats\c35190ad7468cb42.txt
DOOM(1993);010018900DD00000;2816930e5331df42,53b3e4a3b478bf4b,9b97e6f23f01a044;sxos\titles\010018900DD00000\cheats\2816930e5331df42.txt
DOOM(1993);010018900DD00000;2816930e5331df42,53b3e4a3b478bf4b,9b97e6f23f01a044;sxos\titles\010018900DD00000\cheats\53b3e4a3b478bf4b.txt
DOOM(1993);010018900DD00000;2816930e5331df42,53b3e4a3b478bf4b,9b97e6f23f01a044;sxos\titles\010018900DD00000\cheats\9b97e6f23f01a044.txt
DOOM3;010029D00E740000;28b88c3bdf442ebb,9408aaa62605d822;sxos\titles\010029D00E740000\cheats\28b88c3bdf442ebb.txt
DOOM3;010029D00E740000;28b88c3bdf442ebb,9408aaa62605d822;sxos\titles\010029D00E740000\cheats\9408aaa62605d822.txt
DOOM64;01005D700E742000;1f45f195fb7468c5;sxos\titles\01005D700E742000\cheats\1f45f195fb7468c5.txt
DOOMII(Classic);0100D4F00DD02000;1f6c11f9ae3c2148,5bf6780e838c1e47,6a881b176cc04d49,b23620b7c664034b;sxos\titles\0100D4F00DD02000\cheats\1f6c11f9ae3c2148.txt
DOOMII(Classic);0100D4F00DD02000;1f6c11f9ae3c2148,5bf6780e838c1e47,6a881b176cc04d49,b23620b7c664034b;sxos\titles\0100D4F00DD02000\cheats\5bf6780e838c1e47.txt
DOOMII(Classic);0100D4F00DD02000;1f6c11f9ae3c2148,5bf6780e838c1e47,6a881b176cc04d49,b23620b7c664034b;sxos\titles\0100D4F00DD02000\cheats\6a881b176cc04d49.txt
DOOMII(Classic);0100D4F00DD02000;1f6c11f9ae3c2148,5bf6780e838c1e47,6a881b176cc04d49,b23620b7c664034b;sxos\titles\0100D4F00DD02000\cheats\b23620b7c664034b.txt
DOOM®Eternal;0100B1A00D8CE000;0367b729a8638f45,c4e8abde598cbe54;sxos\titles\0100B1A00D8CE000\cheats\0367b729a8638f45.txt
DOOM®Eternal;0100B1A00D8CE000;0367b729a8638f45,c4e8abde598cbe54;sxos\titles\0100B1A00D8CE000\cheats\c4e8abde598cbe54.txt
Doraemon:StoryofSeasons;010073700E412000;1bbc6341e973e943,59624bd909dfdd4b,d5285c0a02fdc14c,ee35389beb0ff248;sxos\titles\010073700E412000\cheats\1bbc6341e973e943.txt
Doraemon:StoryofSeasons;010073700E412000;1bbc6341e973e943,59624bd909dfdd4b,d5285c0a02fdc14c,ee35389beb0ff248;sxos\titles\010073700E412000\cheats\59624bd909dfdd4b.txt
Doraemon:StoryofSeasons;010073700E412000;1bbc6341e973e943,59624bd909dfdd4b,d5285c0a02fdc14c,ee35389beb0ff248;sxos\titles\010073700E412000\cheats\d5285c0a02fdc14c.txt
Doraemon:StoryofSeasons;010073700E412000;1bbc6341e973e943,59624bd909dfdd4b,d5285c0a02fdc14c,ee35389beb0ff248;sxos\titles\010073700E412000\cheats\ee35389beb0ff248.txt
DOTORI;0100DBD013C92000;b559cde7bc2ad148;sxos\titles\0100DBD013C92000\cheats\b559cde7bc2ad148.txt
DoubleCross;010038D00C1DC000;7ef6091d867f8047;sxos\titles\010038D00C1DC000\cheats\7ef6091d867f8047.txt
DOUBLEDRAGON;010067C00E496000;7c9c04e77258fa47,a84d1538fbfcb546;sxos\titles\010067C00E496000\cheats\7c9c04e77258fa47.txt
DOUBLEDRAGON;010067C00E496000;7c9c04e77258fa47,a84d1538fbfcb546;sxos\titles\010067C00E496000\cheats\a84d1538fbfcb546.txt
DoubleDragon&Kunio-kun:RetroBrawlerBundle;0100C0E00F0AC000;0d1c3b432523b045;sxos\titles\0100C0E00F0AC000\cheats\0d1c3b432523b045.txt
DOUBLEDRAGONIITheRevenge;01009E3001DDE000;7bb496830fbaefb5;sxos\titles\01009E3001DDE000\cheats\7bb496830fbaefb5.txt
DoubleDragonNeon;01005B10132B2000;f840d4127e63312d;sxos\titles\01005B10132B2000\cheats\f840d4127e63312d.txt
DOUBLEDRAGONⅡ:TheRevenge;0100DD900E498000;6a71dc9407b10148;sxos\titles\0100DD900E498000\cheats\6a71dc9407b10148.txt
DOUBLEDRAGONⅢ:TheSacredStones;01001AD00E49A000;c4994905d081354c;sxos\titles\01001AD00E49A000\cheats\c4994905d081354c.txt
DOUBLEDRAGON4;010001B005E5C000;fe9ddb64d10bf747;sxos\titles\010001B005E5C000\cheats\double dragon 4 .txt
DOUBLEDRAGON4;010001B005E5C000;fe9ddb64d10bf747;sxos\titles\010001B005E5C000\cheats\fe9ddb64d10bf747.txt
DougHatesHisJob;0100A14013B1E000;b99305304df99c41;sxos\titles\0100A14013B1E000\cheats\b99305304df99c41.txt
DowntoHell;0100B6600FE06000;62c8976e3dee9740;sxos\titles\0100B6600FE06000\cheats\62c8976e3dee9740.txt
DragSim2020;0100B59011A1C000;fe87beb149f96c45;sxos\titles\0100B59011A1C000\cheats\fe87beb149f96c45.txt
DRAGONBALLFighterZ;0100A250097F0000;46c8ba904c2f37cb,70df9fbff6e78f49,7a06910a203e80b2,810a82b5c6fb347f,949f85fcf0608a26,9b710d5867004cf8,cd53729b7ae2d794,ce094b2b58e4d0c8,e6c3fe55ad27891e,ef3a27c7a00fb584;sxos\titles\0100A250097F0000\cheats\46c8ba904c2f37cb.txt
DRAGONBALLFighterZ;0100A250097F0000;46c8ba904c2f37cb,70df9fbff6e78f49,7a06910a203e80b2,810a82b5c6fb347f,949f85fcf0608a26,9b710d5867004cf8,cd53729b7ae2d794,ce094b2b58e4d0c8,e6c3fe55ad27891e,ef3a27c7a00fb584;sxos\titles\0100A250097F0000\cheats\70df9fbff6e78f49.txt
DRAGONBALLFighterZ;0100A250097F0000;46c8ba904c2f37cb,70df9fbff6e78f49,7a06910a203e80b2,810a82b5c6fb347f,949f85fcf0608a26,9b710d5867004cf8,cd53729b7ae2d794,ce094b2b58e4d0c8,e6c3fe55ad27891e,ef3a27c7a00fb584;sxos\titles\0100A250097F0000\cheats\7a06910a203e80b2.txt
DRAGONBALLFighterZ;0100A250097F0000;46c8ba904c2f37cb,70df9fbff6e78f49,7a06910a203e80b2,810a82b5c6fb347f,949f85fcf0608a26,9b710d5867004cf8,cd53729b7ae2d794,ce094b2b58e4d0c8,e6c3fe55ad27891e,ef3a27c7a00fb584;sxos\titles\0100A250097F0000\cheats\810a82b5c6fb347f.txt
DRAGONBALLFighterZ;0100A250097F0000;46c8ba904c2f37cb,70df9fbff6e78f49,7a06910a203e80b2,810a82b5c6fb347f,949f85fcf0608a26,9b710d5867004cf8,cd53729b7ae2d794,ce094b2b58e4d0c8,e6c3fe55ad27891e,ef3a27c7a00fb584;sxos\titles\0100A250097F0000\cheats\949f85fcf0608a26.txt
DRAGONBALLFighterZ;0100A250097F0000;46c8ba904c2f37cb,70df9fbff6e78f49,7a06910a203e80b2,810a82b5c6fb347f,949f85fcf0608a26,9b710d5867004cf8,cd53729b7ae2d794,ce094b2b58e4d0c8,e6c3fe55ad27891e,ef3a27c7a00fb584;sxos\titles\0100A250097F0000\cheats\9b710d5867004cf8.txt
DRAGONBALLFighterZ;0100A250097F0000;46c8ba904c2f37cb,70df9fbff6e78f49,7a06910a203e80b2,810a82b5c6fb347f,949f85fcf0608a26,9b710d5867004cf8,cd53729b7ae2d794,ce094b2b58e4d0c8,e6c3fe55ad27891e,ef3a27c7a00fb584;sxos\titles\0100A250097F0000\cheats\cd53729b7ae2d794.txt
DRAGONBALLFighterZ;0100A250097F0000;46c8ba904c2f37cb,70df9fbff6e78f49,7a06910a203e80b2,810a82b5c6fb347f,949f85fcf0608a26,9b710d5867004cf8,cd53729b7ae2d794,ce094b2b58e4d0c8,e6c3fe55ad27891e,ef3a27c7a00fb584;sxos\titles\0100A250097F0000\cheats\ce094b2b58e4d0c8.txt
DRAGONBALLFighterZ;0100A250097F0000;46c8ba904c2f37cb,70df9fbff6e78f49,7a06910a203e80b2,810a82b5c6fb347f,949f85fcf0608a26,9b710d5867004cf8,cd53729b7ae2d794,ce094b2b58e4d0c8,e6c3fe55ad27891e,ef3a27c7a00fb584;sxos\titles\0100A250097F0000\cheats\e6c3fe55ad27891e.txt
DRAGONBALLFighterZ;0100A250097F0000;46c8ba904c2f37cb,70df9fbff6e78f49,7a06910a203e80b2,810a82b5c6fb347f,949f85fcf0608a26,9b710d5867004cf8,cd53729b7ae2d794,ce094b2b58e4d0c8,e6c3fe55ad27891e,ef3a27c7a00fb584;sxos\titles\0100A250097F0000\cheats\ef3a27c7a00fb584.txt
DragonBallHeroes;0100E5E00C464000;35712a42cf7d37c9;sxos\titles\0100E5E00C464000\cheats\35712a42cf7d37c9.txt
DragonBallXenoverse2;010078D000F88000;0d0e5aab66ad6795,0f4992d359c3b6dd,15f6affe27bc79dc,3549519a39128dbb,54c53bf518bef0ed,5691ded1329c2cf7,5d6d051aea5d556d,867b51c287259559,f89026442c938f06,ffd194436f8d3d2d;sxos\titles\010078D000F88000\cheats\0d0e5aab66ad6795.txt
DragonBallXenoverse2;010078D000F88000;0d0e5aab66ad6795,0f4992d359c3b6dd,15f6affe27bc79dc,3549519a39128dbb,54c53bf518bef0ed,5691ded1329c2cf7,5d6d051aea5d556d,867b51c287259559,f89026442c938f06,ffd194436f8d3d2d;sxos\titles\010078D000F88000\cheats\0f4992d359c3b6dd.txt
